seed,result,time (seconds)
4422,solved,0
4423,solved,7.833
4424,solved,0
4425,unsolvable,0.001
4426,unsolvable,4.302
4427,solved,0
4428,unsolvable,65.113
4429,solved,0.18
4430,solved,0
4431,solved,0
4432,solved,0.253
4433,unsolvable,3.085
4434,unsolvable,0
4435,solved,0.088
4436,unsolvable,0
4437,solved,0.054
4438,solved,0.699
4439,solved,0
4440,solved,0.079
4441,unsolvable,0.4
4442,solved,0
4443,solved,0
4444,unsolvable,75.85
4445,solved,0
4446,solved,0.007
4447,solved,0.274
4448,solved,0.013
4449,unsolvable,0.574
4450,solved,0
4451,solved,0
4452,solved,0
4453,unknown,3600
4454,solved,0
4455,unknown,3600
4456,solved,2303.756
4457,solved,0
4458,solved,0.001
4459,solved,0.005
4460,solved,0
4461,solved,0.001
4462,solved,1.447
4463,solved,0.001
4464,solved,0
4465,solved,0.006
4466,solved,1.61
4467,solved,0.038
4468,solved,0.012
4469,solved,0
4470,solved,0
4471,solved,0.001
4472,solved,0
4473,solved,0
4474,solved,0
4475,unsolvable,0
4476,solved,0
4477,solved,0
4478,solved,0
4479,solved,0
4480,solved,0
4481,solved,0.015
4482,solved,0.025
4483,unsolvable,526.912
4484,unsolvable,0
4485,solved,0.054
4486,solved,0
4487,solved,0
4488,solved,0
4489,solved,0.001
4490,solved,0.001
4491,solved,1.737
4492,solved,0
4493,solved,3.356
4494,solved,0
4495,solved,0.355
4496,solved,0
4497,unsolvable,705.939
4498,solved,0
4499,solved,4.654
4500,solved,0
4501,solved,0.451
4502,solved,0.009
4503,solved,0.003
4504,solved,0.011
4505,solved,0.021
4506,unsolvable,0
4507,solved,0
4508,unsolvable,0.029
4509,solved,0.029
4510,unknown,3600
4511,solved,0.006
4512,solved,0.001
4513,solved,0
4514,solved,0
4515,solved,0
4516,solved,0.001
4517,solved,0.001
4518,solved,0
4519,solved,0
4520,solved,4.145
4521,unsolvable,43.503
4522,unsolvable,0
4523,unsolvable,3.143
4524,solved,0
4525,solved,0.003
4526,solved,0.292
4527,solved,0.033
4528,unsolvable,0.01
4529,solved,0.017
4530,solved,0
4531,solved,0.001
4532,solved,0
4533,solved,3.694
4534,solved,0.004
4535,solved,0
4536,solved,0
4537,solved,0
4538,solved,0.693
4539,solved,0.001
4540,unsolvable,0
4541,solved,0.093
4542,solved,0.041
4543,solved,0.055
4544,solved,3.655
4545,solved,0
4546,solved,0.63
4547,solved,0
4548,solved,0.621
4549,solved,0.005
4550,solved,0.004
4551,solved,0
4552,solved,0.006
4553,solved,0.057
4554,solved,0
4555,solved,0
4556,solved,0
4557,solved,0
4558,solved,0.013
4559,solved,0.001
4560,solved,2.232
4561,solved,16.536
4562,solved,0
4563,unknown,3600
4564,solved,0.004
4565,solved,15.871
4566,unknown,3600.012
4567,solved,0
4568,solved,0.009
4569,solved,0
4570,solved,0
4571,solved,0
4572,unknown,3600
4573,solved,0
4574,unsolvable,0
4575,solved,8.204
4576,solved,0.385
4577,unsolvable,2.411
4578,solved,0.149
4579,solved,0.016
4580,solved,0
4581,solved,0.058
4582,solved,0.001
4583,solved,4.828
4584,solved,0.001
4585,solved,0
4586,solved,1.206
4587,solved,0.001
4588,solved,0
4589,solved,0.011
4590,solved,0.024
4591,solved,0
4592,solved,0.004
4593,solved,0
4594,unknown,3600
4595,solved,0
4596,solved,0
4597,solved,0
4598,unsolvable,0.378
4599,solved,0.013
4600,solved,0
4601,solved,0
4602,solved,0.048
4603,solved,0
4604,solved,0
4605,solved,0.061
4606,solved,0
4607,solved,0.759
4608,solved,0
4609,solved,0.008
4610,solved,0
4611,solved,0.001
4612,solved,0.001
4613,solved,0.001
4614,solved,0
4615,solved,0
4616,solved,0
4617,solved,0.293
4618,solved,0.564
4619,solved,0.002
4620,solved,0.001
4621,solved,0
4622,solved,0
4623,solved,0
4624,solved,0.169
4625,unsolvable,1470.37
4626,solved,0
4627,unsolvable,0
4628,solved,0.001
4629,solved,0.031
4630,unsolvable,1534.382
4631,solved,0.02
4632,unsolvable,6.302
4633,solved,0.002
4634,solved,0.047
4635,unsolvable,0.159
4636,unsolvable,0.008
4637,solved,0.168
4638,solved,0.658
4639,solved,0.055
4640,unsolvable,1.566
4641,unsolvable,0
4642,solved,0.171
4643,unsolvable,2.717
4644,solved,0.047
4645,solved,0.085
4646,solved,0.009
4647,solved,0.001
4648,solved,0
4649,solved,0.009
4650,solved,0
4651,unsolvable,0.378
4652,solved,0.032
4653,solved,0.018
4654,solved,0.109
4655,solved,0
4656,solved,0.156
4657,solved,0.933
4658,solved,0
4659,solved,0.218
4660,solved,0
4661,solved,0
4662,solved,0.001
4663,solved,0.014
4664,solved,0.316
4665,solved,0
4666,solved,0
4667,solved,0.007
4668,unsolvable,0.004
4669,solved,0.081
4670,solved,0.003
4671,solved,15.821
4672,solved,7.44
4673,solved,4.053
4674,solved,0.041
4675,unsolvable,0.602
4676,solved,0.044
4677,solved,4.599
4678,solved,0.001
4679,solved,116.371
4680,solved,0.015
4681,unsolvable,0.133
4682,solved,0.667
4683,solved,0
4684,solved,0
4685,unknown,3600
4686,solved,0
4687,solved,0.001
4688,unsolvable,0.023
4689,solved,0
4690,unsolvable,0.005
4691,solved,7.242
4692,solved,0
4693,unsolvable,2.637
4694,solved,0.18
4695,solved,0.001
4696,solved,0.031
4697,solved,0.001
4698,unsolvable,0
4699,solved,0
4700,solved,0.279
4701,unsolvable,0
4702,solved,0
4703,unsolvable,0
4704,unsolvable,0.217
4705,solved,0.008
4706,solved,0.044
4707,solved,0
4708,solved,0.808
4709,solved,0.003
4710,solved,0.002
4711,solved,0
4712,solved,0.024
4713,solved,0
4714,solved,0.015
4715,solved,0
4716,solved,0.911
4717,solved,0.015
4718,solved,0.157
4719,solved,0.001
4720,solved,0.001
4721,unknown,3600
4722,solved,3.711
4723,solved,0.002
4724,solved,0.185
4725,solved,0
4726,solved,0.002
4727,solved,0.036
4728,solved,0.004
4729,unsolvable,0
4730,solved,0.038
4731,solved,0.016
4732,solved,0.015
4733,solved,0.001
4734,solved,0.075
4735,solved,0
4736,solved,0.004
4737,solved,3.098
4738,unsolvable,0
4739,unknown,3600
4740,solved,0.02
4741,solved,0.013
4742,solved,0.003
4743,solved,0.001
4744,solved,0.003
4745,solved,0
4746,solved,0.007
4747,solved,0
4748,solved,1.312
4749,solved,0.388
4750,solved,0.26
4751,solved,0
4752,unsolvable,0.019
4753,solved,0.001
4754,solved,0
4755,solved,0.016
4756,unknown,3600
4757,solved,0
4758,solved,0
4759,solved,0.053
4760,solved,0.079
4761,solved,0.004
4762,unsolvable,0
4763,solved,0
4764,solved,0
4765,solved,0.018
4766,solved,0
4767,unsolvable,0.361
4768,solved,0
4769,unknown,3600
4770,solved,0
4771,unknown,3600.001
4772,solved,0
4773,unknown,3600.001
4774,unsolvable,0.362
4775,unsolvable,5.546
4776,solved,0.149
4777,unsolvable,0.055
4778,solved,0.018
4779,solved,0
4780,solved,0
4781,solved,3.517
4782,solved,0
4783,solved,0
4784,solved,0
4785,solved,0.002
4786,unknown,3600
4787,unsolvable,0.036
4788,solved,5.102
4789,solved,0
4790,solved,0
4791,solved,0.003
4792,solved,0
4793,unknown,3600
4794,solved,0
4795,unsolvable,0.042
4796,solved,0.002
4797,unsolvable,0.153
4798,solved,0.69
4799,solved,0
4800,solved,0
4801,solved,0
4802,solved,0
4803,unsolvable,2455.726
4804,unsolvable,0.464
4805,solved,0
4806,solved,0
4807,unsolvable,0
4808,solved,16.131
4809,solved,0.001
4810,solved,1.194
4811,solved,0
4812,solved,0.024
4813,solved,0.004
4814,solved,0
4815,solved,1.182
4816,unsolvable,0.858
4817,unsolvable,4.791
4818,solved,0
4819,solved,0
4820,unsolvable,1.325
4821,unsolvable,3.394
4822,solved,0
4823,solved,0
4824,unknown,3600.002
4825,unsolvable,0
4826,solved,0
4827,solved,0
4828,solved,0
4829,unsolvable,9.139
4830,solved,0
4831,solved,0
4832,solved,0.001
4833,solved,0.013
4834,solved,0.003
4835,solved,0.008
4836,solved,0.007
4837,solved,0
4838,solved,0.001
4839,solved,0.02
4840,unsolvable,2.475
4841,solved,0
4842,solved,0.402
4843,solved,0.001
4844,solved,0.002
4845,unknown,3600
4846,solved,0
4847,solved,0.058
4848,solved,0.076
4849,solved,0.787
4850,unsolvable,0.114
4851,unsolvable,3566.888
4852,solved,0
4853,solved,0.256
4854,unsolvable,0
4855,solved,0
4856,solved,0.112
4857,solved,0.011
4858,solved,0.013
4859,unsolvable,0
4860,solved,6.297
4861,solved,0.116
4862,solved,0.134
4863,unsolvable,0.08
4864,unsolvable,0.251
4865,solved,0
4866,solved,0
4867,unsolvable,0.004
4868,solved,0
4869,unsolvable,0.019
4870,solved,2.491
4871,solved,0
4872,solved,0
4873,solved,0.006
4874,solved,0
4875,solved,0.067
4876,solved,0
4877,solved,0
4878,solved,0
4879,solved,0
4880,unknown,3600
4881,solved,0
4882,unsolvable,0.074
4883,solved,0.001
4884,solved,44.339
4885,solved,0.001
4886,solved,0.01
4887,solved,0
4888,solved,0
4889,solved,0.002
4890,solved,0.213
4891,solved,0
4892,unsolvable,0
4893,solved,0
4894,unsolvable,0
4895,unsolvable,0.07
4896,solved,0.001
4897,solved,0.17
4898,solved,0.128
4899,unknown,3600
4900,unsolvable,0.018
4901,solved,0
4902,solved,0
4903,solved,0.013
4904,solved,0
4905,solved,1.053
4906,solved,0.002
4907,unknown,3600
4908,solved,0
4909,unknown,3600
4910,solved,0.004
4911,solved,0.001
4912,unsolvable,1.338
4913,solved,0
4914,solved,0.699
4915,solved,0
4916,unsolvable,0
4917,solved,0
4918,solved,480.784
4919,unsolvable,0
4920,solved,0.001
4921,unsolvable,1.809
4922,solved,0
4923,unsolvable,0.11
4924,solved,0
4925,solved,0
4926,solved,0.693
4927,solved,0.016
4928,solved,0.006
4929,solved,0
4930,solved,0.304
4931,unsolvable,20.624
4932,solved,0
4933,solved,0
4934,unsolvable,0.903
4935,solved,0
4936,solved,0.003
4937,solved,0
4938,solved,0.001
4939,unknown,3600
4940,solved,0
4941,solved,0
4942,unsolvable,0
4943,solved,0.028
4944,unsolvable,0.19
4945,solved,0.006
4946,solved,0.023
4947,unknown,3600
4948,solved,0
4949,solved,0.095
4950,solved,1.504
4951,solved,0.019
4952,solved,0
4953,solved,0.002
4954,solved,0.001
4955,solved,0
4956,unsolvable,0.486
4957,solved,0.516
4958,solved,0.011
4959,unknown,3600
4960,unsolvable,0.002
4961,solved,0
4962,solved,0.004
4963,solved,0.424
4964,solved,0.001
4965,solved,0.003
4966,solved,0.009
4967,unsolvable,4.173
4968,solved,0
4969,solved,0.017
4970,solved,0
4971,unsolvable,2.825
4972,solved,0.007
4973,solved,0
4974,solved,0.04
4975,solved,0
4976,unknown,3600.007
4977,unknown,3600.009
4978,solved,0
4979,solved,0.265
4980,solved,0
4981,solved,0
4982,solved,0.001
4983,unsolvable,0
4984,solved,0
4985,solved,0
4986,unsolvable,1.072
4987,solved,0
4988,unsolvable,0
4989,solved,0.01
4990,solved,2675.275
4991,solved,0
4992,unsolvable,0.008
4993,solved,0
4994,solved,0
4995,solved,0.128
4996,solved,0
4997,unknown,3600
4998,unsolvable,0
4999,solved,0.005
5000,unsolvable,0.288
5001,solved,0
5002,solved,0
5003,unsolvable,2.296
5004,unknown,3600.03
5005,solved,0.003
5006,solved,0.001
5007,unsolvable,0
5008,solved,0.384
5009,unsolvable,0
5010,solved,0
5011,solved,0
5012,unsolvable,0.194
5013,solved,0
5014,solved,0
5015,solved,0.006
5016,solved,0.007
5017,solved,0
5018,solved,0
5019,solved,1.977
5020,solved,0.002
5021,unsolvable,0.001
5022,solved,0.007
5023,solved,0
5024,unsolvable,1.272
5025,solved,0
5026,solved,0
5027,solved,1.497
5028,solved,0
5029,solved,0
5030,unsolvable,5.378
5031,solved,0.23
5032,unsolvable,0
5033,solved,0
5034,solved,1.1
5035,solved,0
5036,solved,0.1
5037,solved,0
5038,solved,0.045
5039,solved,0.002
5040,solved,0
5041,solved,0
5042,unsolvable,0
5043,solved,0
5044,unsolvable,0.103
5045,solved,0.004
5046,unsolvable,477.356
5047,solved,0
5048,solved,522.888
5049,solved,6.215
5050,solved,0.103
5051,solved,0.313
5052,unsolvable,0.012
5053,solved,0
5054,solved,0.315
5055,solved,0.026
5056,unsolvable,0.341
5057,solved,0
5058,solved,0.031
5059,solved,0
5060,solved,0
5061,solved,0
5062,unsolvable,0.016
5063,solved,0.02
5064,unsolvable,0.017
5065,solved,0
5066,solved,0
5067,solved,0.013
5068,solved,0.004
5069,solved,0
5070,solved,0.001
5071,solved,0
5072,solved,0
5073,solved,0
5074,solved,0
5075,solved,0
5076,solved,0
5077,solved,0
5078,solved,0
5079,solved,0
5080,unsolvable,11.226
5081,solved,0
5082,solved,0
5083,solved,0
5084,solved,0.002
5085,unsolvable,696.223
5086,solved,0
5087,solved,0
5088,solved,0
5089,solved,0.013
5090,solved,0
5091,solved,0
5092,solved,0.175
5093,solved,0.21
5094,solved,0
5095,solved,0.158
5096,solved,0
5097,unsolvable,0.06
5098,solved,0.006
5099,solved,0
5100,solved,0
5101,unsolvable,182.566
5102,solved,0.137
5103,solved,0
5104,solved,0.036
5105,solved,0.056
5106,solved,0
5107,unsolvable,0.018
5108,solved,0
5109,solved,0.004
5110,unsolvable,0.004
5111,solved,0.016
5112,solved,0.678
5113,solved,0.002
5114,solved,0.061
5115,solved,0.005
5116,solved,0
5117,solved,0.002
5118,unsolvable,0.048
5119,unsolvable,0.027
5120,solved,0
5121,solved,0
5122,solved,0.946
5123,solved,11.44
5124,solved,0
5125,solved,0
5126,solved,0.002
5127,solved,0
5128,solved,0.002
5129,solved,0
5130,solved,0
5131,unsolvable,0.006
5132,solved,0.002
5133,solved,0
5134,solved,0
5135,solved,0.017
5136,solved,0
5137,solved,0
5138,solved,0.001
5139,solved,0.009
5140,unsolvable,0
5141,unsolvable,0
5142,solved,16.834
5143,solved,2.634
5144,solved,0.159
5145,solved,0
5146,solved,0.331
5147,solved,0.034
5148,solved,0
5149,solved,0.022
5150,solved,0.001
5151,solved,0.527
5152,solved,0
5153,solved,0.135
5154,unsolvable,0.003
5155,solved,0
5156,solved,0
5157,solved,0
5158,unknown,3600
5159,solved,0
5160,solved,0
5161,solved,0.001
5162,solved,0
5163,unsolvable,0
5164,solved,0.003
5165,solved,0
5166,solved,0.004
5167,solved,0
5168,solved,0
5169,unsolvable,0.017
5170,unsolvable,0
5171,solved,0
5172,unsolvable,0.549
5173,solved,0.059
5174,solved,0
5175,solved,0
5176,solved,0
5177,solved,2.077
5178,solved,0.001
5179,solved,0
5180,unsolvable,0.502
5181,solved,0.42
5182,unsolvable,0.5
5183,solved,9.257
5184,unsolvable,0.005
5185,solved,0
5186,solved,5.807
5187,solved,0.013
5188,solved,0
5189,solved,0
5190,solved,0.065
5191,solved,0
5192,unsolvable,0.254
5193,solved,0.001
5194,solved,0
5195,solved,0.006
5196,solved,0.026
5197,unsolvable,0
5198,solved,0.002
5199,solved,0.343
5200,solved,0.001
5201,solved,0
5202,solved,0
5203,unsolvable,0.126
5204,solved,0
5205,solved,0.011
5206,solved,0
5207,solved,6.102
5208,solved,0
5209,solved,4.488
5210,solved,0.003
5211,unsolvable,473.049
5212,unsolvable,0.014
5213,solved,0
5214,unknown,3600.004
5215,solved,0.003
5216,unsolvable,0.01
5217,solved,0
5218,unsolvable,0.047
5219,solved,0
5220,unsolvable,0.058
5221,solved,0.002
5222,unknown,3600.024
5223,solved,0
5224,unsolvable,0
5225,solved,183.522
5226,solved,0.066
5227,unsolvable,3.079
5228,solved,0
5229,solved,0
5230,solved,0.011
5231,unknown,3600
5232,solved,0
5233,solved,0
5234,solved,0.007
5235,solved,0
5236,solved,0.001
5237,solved,0.01
5238,solved,0
5239,solved,0.305
5240,solved,0
5241,solved,1.585
5242,solved,0
5243,unsolvable,0
5244,solved,0
5245,solved,0.043
5246,solved,0.006
5247,unknown,3600
5248,solved,118.094
5249,solved,0.001
5250,solved,0.013
5251,solved,0
5252,solved,0.002
5253,solved,0
5254,solved,0.011
5255,solved,0
5256,solved,0.003
5257,unknown,3600
5258,unsolvable,7.536
5259,unknown,3600
5260,unsolvable,0.008
5261,solved,113.994
5262,solved,0
5263,solved,0.008
5264,solved,0
5265,solved,0
5266,solved,0.382
5267,unsolvable,0.404
5268,solved,0
5269,unknown,3600
5270,solved,0.005
5271,unsolvable,0.026
5272,unsolvable,0.028
5273,solved,0
5274,solved,0.005
5275,solved,0.137
5276,solved,0.019
5277,solved,0.75
5278,solved,1086.547
5279,solved,0
5280,solved,0
5281,solved,0
5282,solved,0
5283,solved,0
5284,unsolvable,821.996
5285,unsolvable,0.008
5286,solved,0.005
5287,solved,0
5288,solved,0
5289,solved,0.035
5290,solved,0
5291,unsolvable,0.316
5292,unsolvable,4.882
5293,unsolvable,17.586
5294,solved,0.027
5295,unsolvable,0.338
5296,unsolvable,0.004
5297,solved,0
5298,solved,0.013
5299,solved,0.003
5300,solved,0
5301,solved,0
5302,solved,0
5303,solved,0.001
5304,solved,0.028
5305,solved,0.713
5306,solved,0.002
5307,solved,0
5308,solved,0
5309,solved,0.022
5310,unsolvable,0.112
5311,solved,0
5312,solved,0.039
5313,solved,0.014
5314,solved,0
5315,solved,0.001
5316,unsolvable,421.374
5317,unknown,3600
5318,solved,0.198
5319,solved,0.265
5320,solved,0.002
5321,unsolvable,0.027
5322,solved,1.132
5323,solved,0.006
5324,solved,0.001
5325,solved,0.003
5326,solved,0.001
5327,solved,0.001
5328,solved,0.003
5329,solved,0.001
5330,unsolvable,0.022
5331,solved,0
5332,solved,0.014
5333,solved,0
5334,solved,0.001
5335,solved,0.003
5336,solved,0.737
5337,solved,0.001
5338,solved,0
5339,solved,0.002
5340,solved,0
5341,solved,0
5342,solved,0.07
5343,solved,0.124
5344,solved,0
5345,solved,0
5346,solved,0.002
5347,solved,0
5348,solved,0.02
5349,solved,0
5350,solved,0
5351,solved,0
5352,solved,0
5353,unsolvable,0.534
5354,solved,0
5355,solved,12.875
5356,unsolvable,0
5357,solved,0.03
5358,solved,0
5359,unsolvable,6.047
5360,solved,0
5361,unsolvable,0.497
5362,solved,0
5363,solved,0
5364,solved,0.001
5365,solved,0.001
5366,solved,0
5367,solved,0
5368,solved,0.076
5369,solved,0.008
5370,unsolvable,24.126
5371,solved,3.996
5372,solved,4.924
5373,solved,0
5374,solved,16.173
5375,solved,44.965
5376,solved,0
5377,solved,3.689
5378,unsolvable,6.259
5379,unsolvable,0
5380,unsolvable,0
5381,solved,0.03
5382,solved,0
5383,solved,0.495
5384,solved,0.002
5385,unsolvable,0
5386,solved,0.001
5387,solved,0
5388,unknown,3600
5389,solved,0.001
5390,unsolvable,5.359
5391,solved,0
5392,solved,0
5393,unsolvable,0
5394,unsolvable,1.539
5395,solved,0
5396,solved,0.097
5397,solved,0
5398,unsolvable,1.256
5399,solved,0
5400,solved,0.001
5401,solved,0
5402,unsolvable,0.792
5403,solved,0.008
5404,solved,8.641
5405,solved,0
5406,unknown,3600
5407,solved,0
5408,unknown,3600
5409,solved,0
5410,solved,0.031
5411,solved,0
5412,unsolvable,0
5413,solved,0
5414,solved,0
5415,unsolvable,927.316
5416,solved,0
5417,solved,0
5418,solved,0.011
5419,solved,0.003
5420,solved,0.001
5421,solved,2.645
5422,solved,0.455
5423,solved,0
5424,solved,0.001
5425,unsolvable,4.814
5426,unsolvable,6.693
5427,solved,0.003
5428,solved,0
5429,solved,0.001
5430,solved,0.011
5431,solved,0
5432,solved,0.004
5433,solved,0.002
5434,solved,0.002
5435,unsolvable,0.026
5436,solved,0.596
5437,solved,0.005
5438,solved,0
5439,solved,0.005
5440,unsolvable,0
5441,solved,0.005
5442,unknown,3600
5443,solved,2.15
5444,solved,0
5445,solved,0.001
5446,solved,0.005
5447,solved,0
5448,solved,0.07
5449,solved,0
5450,unsolvable,0
5451,solved,0
5452,solved,0
5453,solved,0
5454,solved,0
5455,solved,0.384
5456,solved,0.047
5457,solved,1.166
5458,solved,0.158
5459,solved,0
5460,unknown,3600
5461,solved,0
5462,unsolvable,0.022
5463,unknown,3600
5464,solved,0
5465,unsolvable,0.123
5466,solved,0
5467,unsolvable,6.27
5468,solved,0.293
5469,solved,4.765
5470,solved,0
5471,solved,0.019
5472,solved,0
5473,solved,1.499
5474,solved,0
5475,solved,0
5476,solved,0.001
5477,solved,0.009
5478,unsolvable,2067.999
5479,solved,0
5480,solved,0
5481,unsolvable,4.213
5482,solved,0.017
5483,solved,0.001
5484,solved,0.034
5485,solved,2.723
5486,unsolvable,0.061
5487,unknown,3600
5488,unsolvable,2.729
5489,solved,0.007
5490,solved,0
5491,solved,0.008
5492,solved,0
5493,solved,0
5494,solved,0.022
5495,solved,0
5496,unknown,3600.036
5497,solved,0.767
5498,solved,0.001
5499,solved,0
5500,solved,0
5501,solved,0
5502,solved,0
5503,solved,0.013
5504,unknown,3600.016
5505,solved,0.002
5506,solved,0
5507,solved,0
5508,unsolvable,0
5509,solved,7.275
5510,solved,0.051
5511,solved,0.003
5512,solved,0.373
5513,solved,0.108
5514,solved,0.001
5515,unsolvable,0.005
5516,solved,0.008
5517,solved,0
5518,unsolvable,0
5519,solved,0.002
5520,solved,0.062
5521,solved,0
5522,unsolvable,0
5523,solved,0
5524,solved,0.001
5525,solved,0.001
5526,solved,0
5527,solved,0
5528,solved,0.08
5529,solved,0.001
5530,solved,0.001
5531,solved,0.435
5532,solved,0.001
5533,solved,0
5534,unsolvable,0.069
5535,solved,4.871
5536,solved,0
5537,solved,0.023
5538,solved,0
5539,solved,0.279
5540,solved,0
5541,solved,0.981
5542,solved,0.113
5543,solved,2.98
5544,solved,0
5545,solved,0
5546,solved,0.015
5547,solved,0.419
5548,solved,0.002
5549,solved,0
5550,solved,0
5551,solved,0
5552,solved,0
5553,solved,0
5554,solved,0.007
5555,solved,0
5556,solved,0.025
5557,solved,0.036
5558,solved,0
5559,solved,0
5560,solved,0
5561,solved,0.03
5562,solved,0
5563,solved,0
5564,solved,0.001
5565,solved,0.009
5566,solved,0.004
5567,solved,0
5568,unsolvable,1.581
5569,solved,3.817
5570,solved,0.736
5571,solved,0
5572,unknown,3600.026
5573,solved,0.001
5574,unsolvable,0
5575,solved,0
5576,solved,0.078
5577,solved,0.014
5578,solved,0.001
5579,unknown,3600.026
5580,solved,1.251
5581,unsolvable,0.47
5582,solved,0
5583,solved,0
5584,solved,0
5585,solved,0
5586,solved,0.012
5587,unknown,3600.017
5588,solved,0
5589,solved,0
5590,solved,0.069
5591,solved,0.04
5592,solved,0.039
5593,solved,0.001
5594,unknown,3600.001
5595,solved,0.005
5596,solved,0
5597,solved,0.001
5598,solved,5.073
5599,solved,0.001
5600,solved,0
5601,solved,0
5602,solved,0.009
5603,solved,1.805
5604,solved,0
5605,solved,1.507
5606,solved,32.294
5607,solved,0.005
5608,solved,0.197
5609,solved,0.229
5610,solved,0.008
5611,solved,0
5612,solved,0.439
5613,solved,0
5614,solved,0
5615,solved,0
5616,solved,0
5617,solved,0.004
5618,unsolvable,0.039
5619,solved,2.191
5620,solved,0
5621,solved,0
5622,solved,0.019
5623,solved,1.719
5624,solved,0.034
5625,solved,0.002
5626,solved,0
5627,solved,0.004
5628,solved,0
5629,solved,0
5630,unknown,3600.021
5631,unsolvable,0.358
5632,solved,0
5633,solved,1.765
5634,unsolvable,0.002
5635,solved,0.002
5636,solved,0
5637,solved,0
5638,solved,0
5639,unknown,3600
5640,solved,3.349
5641,solved,0.011
5642,unsolvable,3.711
5643,solved,0.003
5644,unsolvable,0.116
5645,solved,5.672
5646,solved,0
5647,unsolvable,0
5648,solved,0.005
5649,solved,0
5650,solved,0.004
5651,solved,0
5652,solved,0
5653,solved,0
5654,solved,0
5655,solved,0.025
5656,unsolvable,0.013
5657,unsolvable,0
5658,solved,0.006
5659,solved,0.517
5660,solved,0.014
5661,solved,0.189
5662,solved,0
5663,solved,0
5664,solved,0.056
5665,solved,0
5666,solved,0
5667,unknown,3600
5668,solved,0
5669,solved,0.012
5670,solved,0
5671,solved,0.001
5672,solved,0
5673,solved,0.166
5674,solved,0.196
5675,solved,0.046
5676,solved,0
5677,solved,0.038
5678,unsolvable,4.197
5679,unsolvable,0.797
5680,solved,0
5681,solved,0.005
5682,solved,141.107
5683,solved,0
5684,solved,0
5685,solved,0
5686,solved,0
5687,solved,0
5688,solved,0.144
5689,solved,0
5690,solved,0.013
5691,solved,0.002
5692,solved,0
5693,solved,0.007
5694,solved,0
5695,solved,0
5696,solved,0.005
5697,solved,1.055
5698,solved,0.026
5699,solved,0.001
5700,unknown,3600
5701,unsolvable,0.019
5702,solved,32.779
5703,solved,0.083
5704,solved,0.548
5705,solved,7.056
5706,solved,0
5707,solved,0
5708,unknown,3600
5709,solved,3.477
5710,solved,0
5711,solved,0
5712,unsolvable,5.87
5713,solved,0.003
5714,solved,0
5715,solved,0.006
5716,solved,0
5717,unsolvable,0.002
5718,solved,0
5719,unsolvable,0.679
5720,unsolvable,0
5721,solved,0.001
5722,solved,0
5723,solved,0
5724,solved,0
5725,solved,0
5726,solved,0
5727,unsolvable,0.352
5728,solved,0.007
5729,solved,0
5730,solved,2.505
5731,unsolvable,0.005
5732,solved,0
5733,solved,0
5734,unsolvable,0.014
5735,solved,0
5736,solved,0
5737,unsolvable,0
5738,unsolvable,0.002
5739,solved,0.001
5740,solved,0
5741,unknown,3600
5742,solved,0
5743,solved,0
5744,unsolvable,0
5745,solved,0.001
5746,unsolvable,1426.184
5747,solved,0
5748,solved,0.001
5749,solved,180.939
5750,solved,0
5751,unsolvable,638.285
5752,solved,0
5753,solved,0
5754,solved,0.001
5755,solved,0.013
5756,solved,6.119
5757,solved,0
5758,solved,0.001
5759,solved,0.001
5760,solved,0.035
5761,solved,0
5762,solved,0
5763,unsolvable,0
5764,solved,0.006
5765,unsolvable,4.134
5766,solved,0.001
5767,solved,0.021
5768,solved,0.67
5769,solved,0.226
5770,solved,0.003
5771,solved,0.003
5772,solved,0.202
5773,solved,0.012
5774,unsolvable,0.996
5775,solved,0
5776,unsolvable,0.509
5777,solved,0.003
5778,solved,0.116
5779,solved,0
5780,solved,0.005
5781,solved,0
5782,solved,0
5783,solved,0
5784,solved,0.103
5785,unsolvable,467.03
5786,solved,0
5787,unsolvable,0.05
5788,solved,0
5789,solved,12.426
5790,solved,0
5791,solved,0
5792,solved,0.002
5793,solved,2.093
5794,solved,0
5795,unknown,3600
5796,solved,0
5797,solved,0
5798,solved,0
5799,solved,9.012
5800,solved,0.003
5801,solved,0.126
5802,solved,0.001
5803,solved,0.388
5804,solved,0
5805,solved,0.002
5806,solved,0
5807,solved,0
5808,solved,0
5809,solved,0.081
5810,unsolvable,0.02
5811,unsolvable,4.884
5812,unknown,3600
5813,solved,0.435
5814,unknown,3600
5815,solved,0
5816,solved,0
5817,unsolvable,0
5818,solved,0.001
5819,solved,2018.746
5820,solved,0.284
5821,solved,0.185
5822,solved,0.001
5823,solved,0
5824,solved,0
5825,solved,2.663
5826,solved,0
5827,solved,0
5828,solved,0
5829,unsolvable,0.07
5830,solved,0
5831,solved,0.002
5832,solved,0
5833,unsolvable,3.022
5834,solved,0
5835,solved,0.137
5836,unsolvable,0.634
5837,solved,0.047
5838,solved,0.125
5839,solved,0
5840,solved,0.005
5841,solved,0.002
5842,solved,0
5843,solved,0
5844,unsolvable,838.297
5845,solved,0
5846,solved,0.017
5847,solved,0
5848,solved,0
5849,solved,0.035
5850,solved,8.058
5851,solved,0
5852,solved,0.796
5853,solved,0
5854,solved,0.036
5855,solved,0.001
5856,solved,0
5857,solved,0.188
5858,solved,0
5859,solved,8.187
5860,solved,0.109
5861,solved,0
5862,unsolvable,0.067
5863,solved,0
5864,solved,0.185
