Seed,result,time (seconds)
2097,solved,112.2073333
2098,solved,95.03733333
2099,solved,116.3766667
2100,unsolvable,20.61033333
2101,unsolvable,49.238
2102,solved,84.73866667
2103,solved,74.63833333
2104,unsolvable,29.26066667
2105,solved,129.8413333
2106,solved,96.95366667
2107,solved,58.71933333
2108,solved,100.0993333
2109,unsolvable,34.40766667
2110,solved,144.5063333
2111,solved,102.406
2112,solved,47.72066667
2113,unsolvable,52.678
2114,solved,64.55233333
2115,solved,49.14166667
2116,solved,161.8673333
2117,solved,120.3313333
2118,solved,106.209
2119,solved,268.1333333
2120,solved,90.41233333
2121,solved,90.91633333
2122,solved,208.941
2123,solved,85.73966667
2124,solved,76.06233333
2125,solved,55.073
2126,solved,67.573
2127,solved,122.481
2128,solved,62.76333333
2129,solved,74.54733333
2130,solved,77.25966667
2131,solved,113.2913333
2132,solved,100.309
2133,solved,40.375
2134,solved,72.26233333
2135,solved,73.954
2136,solved,107.2053333
2137,solved,51.786
2138,unsolvable,26.976
2139,solved,62.692
2140,solved,54.88866667
2141,solved,74.89333333
2142,solved,54.80333333
2143,solved,209.0176667
2144,solved,113.1123333
2145,solved,57.30666667
2146,solved,88.84266667
2147,solved,76.69033333
2148,solved,67.22366667
2149,solved,70.07133333
2150,unsolvable,21.38066667
2151,solved,36.64466667
2152,unsolvable,32.83133333
2153,unsolvable,29.45733333
2154,unsolvable,57.833
2155,solved,110.74
2156,solved,72.76066667
2157,unsolvable,62.98833333
2158,unsolvable,37.92466667
2159,solved,127.591
2160,solved,72.859
2161,solved,96.973
2162,solved,151.982
2163,solved,72.854
2164,solved,82.21433333
2165,solved,68.86166667
2166,solved,230.0803333
2167,solved,189.6526667
2168,solved,58.16066667
2169,solved,56.956
2170,solved,74.23533333
2171,solved,66.09533333
2172,solved,227.9203333
2173,solved,96.88166667
2174,solved,72.57166667
2175,solved,49.292
2176,solved,89.98533333
2177,solved,49.765
2178,solved,174.1223333
2179,solved,95.30233333
2180,solved,146.403
2181,solved,96.99166667
2182,solved,73.138
2183,solved,46.86866667
2184,solved,135.6723333
2185,solved,94.21833333
2186,unsolvable,44.905
2187,solved,114.23
2188,unsolvable,10.989
2189,solved,69.00433333
2190,unsolvable,17.95266667
2191,solved,107.7826667
2192,solved,71.13366667
2193,unsolvable,31.90433333
2194,unsolvable,38.96133333
2195,solved,89.70166667
2196,solved,280.2293333
2197,unsolvable,9.632
2198,unsolvable,48.68966667
2199,solved,50.17333333
2200,solved,63.45233333
2201,unsolvable,12.001
2202,unsolvable,58.25866667
2203,solved,84.09466667
2204,solved,64.04
2205,solved,80.58833333
2206,solved,63.32333333
2207,solved,110.3773333
2208,unsolvable,83.097
2209,solved,92.585
2210,solved,60.98533333
2211,solved,87.63333333
2212,solved,97.54966667
2213,solved,66.85166667
2214,solved,85.96566667
2215,unsolvable,46.57133333
2216,solved,66.465
2217,solved,87.90566667
2218,solved,63.05733333
2219,solved,95.91666667
2220,solved,71.66033333
2221,solved,110.1226667
2222,solved,71.92433333
2223,solved,59.81433333
2224,unsolvable,15.49833333
2225,solved,149.811
2226,solved,107.0286667
2227,solved,124.435
2228,solved,96.42633333
2229,solved,133.406
2230,solved,57.062
2231,unsolvable,36.402
2232,solved,60.94733333
2233,solved,81.94966667
2234,unsolvable,35.89666667
2235,solved,148.583
2236,solved,88.84133333
2237,solved,73.43566667
2238,unsolvable,50.285
2239,solved,272.47
2240,solved,139.894
2241,solved,81.787
2242,unsolvable,11.546
2243,solved,116.975
2244,solved,71.664
2245,solved,223.544
2246,solved,64.83166667
2247,solved,68.1
2248,solved,114.4173333
2249,solved,167.323
2250,solved,86.819
2251,solved,155.569
2252,solved,76.55433333
2253,solved,87.02666667
2254,solved,70.33
2255,solved,134.9366667
2256,solved,75.28066667
2257,solved,59.16566667
2258,solved,64.65833333
2259,solved,76.80666667
2260,solved,120.7663333
2261,unsolvable,185.3903333
2262,solved,72.44266667
2263,solved,62.68833333
2264,solved,66.86433333
2265,solved,55.788
2266,solved,165.434
2267,solved,124.8446667
2268,solved,94.88766667
2269,solved,51.786
2270,solved,77.60266667
2271,solved,122.2076667
2272,solved,172.359
2273,solved,103.981
2274,unsolvable,11.72966667
2275,solved,52.26
2276,solved,86.172
2277,solved,112.7063333
2278,solved,56.785
2279,solved,98.48766667
2280,unsolvable,37.965
2281,solved,55.666
2282,solved,55.671
2283,solved,58.26433333
2284,unsolvable,31.86333333
2285,solved,79.90433333
2286,solved,182.8206667
2287,solved,121.862
2288,solved,402.1053333
2289,unsolvable,17.865
2290,solved,86.93
2291,solved,82.10766667
2292,solved,57.90433333
2293,solved,64.333
2294,solved,51.91533333
2295,solved,86.53466667
2296,solved,100.4413333
2297,solved,111.8246667
2298,solved,221.87
2299,solved,200.58
2300,solved,78.61166667
2301,solved,87.321
2302,solved,82.43166667
2303,solved,75.397
2304,solved,38.032
2305,unsolvable,20.59466667
2306,solved,99.74566667
2307,solved,163.649
2308,solved,76.947
2309,unsolvable,517.0393333
2310,unsolvable,22.06866667
2311,solved,69.34766667
2312,solved,59.654
2313,solved,120.531
2314,solved,74.27466667
2315,unsolvable,11.39533333
2316,solved,130.9386667
2317,unsolvable,27.05033333
2318,unsolvable,33.29666667
2319,solved,48.66433333
2320,solved,39.89966667
2321,unsolvable,83.68066667
2322,solved,203.147
2323,solved,79.517
2324,solved,65.64966667
2325,solved,77.87266667
2326,solved,160.939
2327,solved,63.524
2328,solved,157.981
2329,unsolvable,36.194
2330,solved,123.2493333
2331,solved,98.65
2332,solved,53.97333333
2333,solved,108.8623333
2334,solved,145.4826667
2335,solved,85.66366667
2336,unsolvable,24.694
2337,solved,91.69133333
2338,solved,113.8806667
2339,solved,94.90733333
2340,solved,125.1103333
2341,unsolvable,10.15566667
2342,unsolvable,50.81266667
2343,solved,109.4526667
2344,solved,44.04566667
2345,solved,62.22933333
2346,solved,89.94866667
2347,unsolvable,30.039
2348,solved,75.108
2349,unsolvable,23.543
2350,unsolvable,32.609
2351,solved,246.517
2352,unsolvable,73.45566667
2353,solved,67.834
2354,solved,81.551
2355,solved,101.4686667
2356,solved,91.809
2357,solved,44.99533333
2358,solved,60.775
2359,solved,43.39433333
2360,unsolvable,23.04233333
2361,solved,56.36266667
2362,solved,137.2766667
2363,solved,70.896
2364,unsolvable,43.98733333
2365,solved,77.216
2366,unsolvable,16.67633333
2367,solved,77.124
2368,solved,80.771
2369,unsolvable,35.248
2370,solved,81.16633333
2371,solved,61.13566667
2372,unsolvable,53.80166667
2373,solved,66.486
2374,unsolvable,38.636
2375,unsolvable,5.65
2376,solved,100.141
2377,unsolvable,34.23166667
2378,solved,54.31366667
2379,unsolvable,26.80233333
2380,solved,125.4166667
2381,solved,81
2382,unsolvable,12.63633333
2383,solved,126.9036667
2384,unsolvable,42.705
2385,unsolvable,48.697
2386,solved,92.40266667
2387,unsolvable,17.75466667
2388,solved,39.578
2389,solved,57.805
2390,solved,119.7076667
2391,solved,43.24
2392,solved,30.393
2393,unsolvable,33.76666667
2394,unsolvable,205.7166667
2395,solved,53.66466667
2396,solved,67.63
2397,solved,183.8513333
2398,solved,130.5706667
2399,solved,120.6173333
2400,solved,98.11733333
2401,solved,53.26933333
2402,solved,51.111
2403,solved,122.86
2404,solved,77.91933333
2405,solved,56.20633333
2406,solved,90.07233333
2407,solved,80.33333333
2408,solved,184.5053333
2409,solved,88.916
2410,solved,55.40933333
2411,solved,72.993
2412,solved,62.13033333
2413,unsolvable,20.72566667
2414,solved,148.0906667
2415,solved,67.87333333
2416,unsolvable,28.54133333
2417,solved,62.39066667
2418,solved,42.13533333
2419,unsolvable,47.03433333
2420,solved,101.5153333
2421,solved,57.132
2422,solved,147.86
2423,unsolvable,15.16733333
2424,solved,84.80166667
2425,solved,43.52733333
2426,solved,226.296
2427,solved,194.8876667
2428,solved,52.16766667
2429,solved,100.7823333
2430,solved,127.117
2431,solved,353.8343333
2432,solved,107.261
2433,solved,138.778
2434,solved,135.554
2435,unsolvable,31.74366667
2436,solved,129.632
2437,solved,89.92566667
2438,solved,48.75133333
2439,solved,176.433
2440,solved,64.51766667
2441,solved,71.23833333
2442,solved,108.0126667
2443,solved,67.81133333
2444,solved,196.1463333
2445,solved,55.73866667
2446,solved,105.611
2447,solved,128.2666667
2448,solved,48.15466667
2449,solved,75.18633333
2450,unsolvable,600.8523333
2451,solved,204.2316667
2452,solved,71.196
2453,solved,63.39466667
2454,unsolvable,55.04533333
2455,solved,104.4246667
2456,unsolvable,24.48166667
2457,solved,111.8976667
2458,solved,140.7843333
2459,unsolvable,34.14266667
2460,solved,114.4536667
2461,solved,37.09633333
2462,solved,135.6943333
2463,solved,107.7666667
2464,solved,102.6656667
2465,solved,59.17733333
2466,solved,197.809
2467,unsolvable,58.55466667
2468,unsolvable,35.53833333
2469,solved,78.99933333
2470,solved,55.84333333
2471,unsolvable,169.2803333
2472,unsolvable,25.83066667
2473,solved,104.0773333
2474,solved,82.78733333
2475,solved,278.9373333
2476,solved,231.0296667
2477,solved,110.0453333
2478,unsolvable,24.63666667
2479,unsolvable,13.291
2480,solved,56.426
2481,solved,78.484
2482,unsolvable,47.95166667
2483,solved,105.187
2484,solved,74.64966667
2485,solved,96.291
2486,solved,54.40333333
2487,solved,69.74333333
2488,solved,99.029
2489,solved,75.762
2490,solved,211.3676667
2491,solved,171.9416667
2492,solved,73.66233333
2493,solved,64.65
2494,solved,87.227
2495,solved,145.2936667
2496,unsolvable,16.92133333
2497,solved,61.752
2498,solved,136.4326667
2499,unsolvable,15.35766667
2500,solved,47.29833333
2501,solved,138.5626667
2502,unsolvable,68.73933333
2503,solved,221.333
2504,solved,102.5983333
2505,solved,75.16566667
2506,unsolvable,15.88966667
2507,solved,153.0776667
2508,solved,69.317
2509,solved,49.882
2510,unsolvable,57.01733333
2511,unsolvable,21.832
2512,solved,68.763
2513,solved,62.942
2514,solved,100.2593333
2515,solved,59.734
2516,solved,74.99466667
2517,solved,80.362
2518,solved,83.069
2519,solved,110.394
2520,solved,126.7283333
2521,unsolvable,8.629333333
2522,solved,192.4286667
2523,unsolvable,14.231
2524,solved,67.01033333
2525,solved,50.781
2526,solved,65.04266667
2527,solved,105.15
2528,solved,103.71
2529,solved,156.3
2530,solved,40.185
2531,unsolvable,33.54433333
2532,solved,91.75766667
2533,unsolvable,43.562
2534,unsolvable,12.365
2535,solved,96.856
2536,unsolvable,16.68533333
2537,solved,125.7306667
2538,solved,111.961
2539,solved,75.425
2540,solved,54.18066667
2541,unsolvable,79.51233333
2542,solved,89.741
2543,solved,76.95266667
2544,solved,60.92533333
2545,solved,68.327
2546,solved,78.676
2547,solved,95.257
2548,solved,122.104
2549,unsolvable,15.41733333
2550,solved,57.94733333
2551,solved,129.132
2552,solved,64.442
2553,solved,63.207
2554,solved,300.2863333
2555,solved,104.198
2556,unsolvable,109.8183333
2557,solved,74.38033333
2558,unsolvable,17.818
2559,unsolvable,40.22533333
2560,solved,70.684
2561,solved,128.3913333
2562,solved,90.634
2563,solved,81.695
2564,solved,71.81666667
2565,solved,69.12866667
2566,unsolvable,45.834
2567,solved,111.1056667
2568,solved,52.70566667
2569,solved,129.9256667
2570,solved,87.84233333
2571,solved,126.957
2572,unsolvable,49.558
2573,solved,116.9563333
2574,unsolvable,38.684
2575,solved,50.433
2576,solved,106.8476667
2577,solved,79.829
2578,solved,32.957
2579,unsolvable,16.12666667
2580,unsolvable,23.71666667
2581,solved,106.3853333
2582,solved,49.74433333
2583,solved,106.1826667
2584,solved,104.5306667
2585,solved,148.8096667
2586,unsolvable,28.1
2587,solved,61.96866667
2588,solved,58.81566667
2589,solved,101.5566667
2590,solved,132.543
2591,solved,134.875
2592,solved,110.9883333
2593,solved,69.23533333
2594,solved,80.08833333
2595,solved,68.02433333
2596,unsolvable,52.04233333
2597,unsolvable,33.415
2598,solved,95.29466667
2599,unsolvable,15.22133333
2600,solved,132.1113333
2601,solved,46.60366667
2602,solved,111.4713333
2603,solved,90.04533333
2604,unsolvable,26.66266667
2605,solved,63.33133333
2606,solved,133.9383333
2607,solved,93.49366667
2608,unsolvable,54.16166667
2609,solved,213.435
2610,solved,106.5336667
2611,solved,165.436
2612,solved,63.801
2613,unsolvable,153.5006667
2614,solved,95.54366667
2615,solved,44.10633333
2616,solved,71.52233333
2617,solved,200.264
2618,unsolvable,6.314666667
2619,solved,86.08133333
2620,solved,128.7846667
2621,solved,56.48833333
2622,solved,50.45733333
2623,solved,145.0496667
2624,solved,62.759
2625,unsolvable,15.744
2626,solved,108.5066667
2627,solved,69.63833333
2628,solved,58.586
2629,solved,53.81733333
2630,solved,94.68033333
2631,solved,45.80666667
2632,solved,278.723
2633,solved,178.219
2634,unsolvable,12.68566667
2635,unsolvable,26.31866667
2636,solved,43.62433333
2637,solved,58.42933333
2638,solved,63.29233333
2639,solved,116.0083333
2640,solved,84.17266667
2641,solved,144.871
2642,solved,208.1233333
2643,solved,70.05133333
2644,solved,71.21666667
2645,solved,43.72866667
2646,solved,98.04733333
2647,unsolvable,42.875
2648,solved,75.77966667
2649,solved,89.98466667
2650,solved,99.231
2651,solved,108.972
2652,solved,66.77833333
2653,unsolvable,8.544
2654,solved,67.18466667
2655,solved,65.08466667
2656,solved,154.314
2657,solved,113.573
2658,unsolvable,50.80033333
2659,solved,98.472
2660,solved,46.33366667
2661,solved,94.15
2662,unsolvable,77.98166667
2663,solved,132.9093333
2664,unsolvable,86.93233333
2665,solved,101.549
2666,solved,158.1333333
2667,solved,98.90166667
2668,solved,64.23166667
2669,solved,165.7583333
2670,solved,101.086
2671,solved,36.43533333
2672,solved,49.01966667
2673,solved,194.9046667
2674,solved,147.181
2675,solved,167.7703333
2676,solved,141.4333333
2677,solved,64.78033333
2678,solved,105.142
2679,solved,64.08333333
2680,unsolvable,30.43133333
2681,unsolvable,22.803
2682,solved,99.99666667
2683,solved,238.8416667
2684,solved,160.1683333
2685,solved,57.776
2686,solved,80.61933333
2687,solved,50.33533333
2688,unsolvable,53.82766667
2689,solved,188.4783333
2690,solved,114.7886667
2691,solved,91.998
2692,solved,57.67066667
2693,solved,49.781
2694,solved,105.2246667
2695,solved,142.4986667
2696,solved,74.91066667
2697,solved,126.0726667
2698,solved,158.6343333
2699,unsolvable,8.590666667
2700,unsolvable,43.45233333
2701,solved,138.221
2702,unsolvable,10.22733333
2703,solved,136.3123333
2704,solved,81.17333333
2705,solved,145.9256667
2706,solved,88.625
2707,solved,261.786
2708,solved,45.55066667
2709,solved,107.8106667
2710,solved,416.291
2711,solved,117.339
2712,solved,95.218
2713,solved,137.285
2714,unsolvable,28.123
2715,solved,62.40566667
2716,solved,73.16866667
2717,solved,83.619
2718,solved,95.69133333
2719,unsolvable,14.99966667
2720,solved,80.182
2721,unsolvable,59.16533333
2722,solved,28.269
2723,solved,67.64533333
2724,solved,73.324
2725,solved,47.615
2726,solved,100.108
2727,solved,67.25733333
2728,unsolvable,13.52233333
2729,solved,116.3113333
2730,solved,137.6906667
2731,unsolvable,20.932
2732,solved,70.36333333
2733,solved,46.88433333
2734,unsolvable,39.57066667
2735,solved,85.47533333
2736,solved,74.00566667
2737,solved,54.949
2738,unsolvable,46.52833333
2739,solved,60.20966667
2740,solved,132.7673333
2741,solved,53.45833333
2742,solved,63.481
2743,solved,143.1903333
2744,solved,111.5536667
2745,unsolvable,35.07966667
2746,unsolvable,42.19633333
2747,solved,73.52133333
2748,solved,88.838
2749,unsolvable,46.13366667
2750,solved,89.72933333
2751,solved,148.5
2752,solved,48.872
2753,solved,74.58033333
2754,unsolvable,26.912
2755,unsolvable,74.54166667
2756,solved,47.15366667
2757,unsolvable,174.992
2758,solved,81.281
2759,solved,79.46333333
2760,solved,384.6296667
2761,unsolvable,25.395
2762,solved,60.504
2763,solved,88.07266667
2764,solved,66.71
2765,solved,60.05566667
2766,solved,137.7706667
2767,unsolvable,110.477
2768,solved,50.36566667
2769,solved,91.799
2770,solved,91.68133333
2771,solved,144.6256667
2772,solved,189.6126667
2773,unsolvable,43.23133333
2774,solved,71.94066667
2775,unsolvable,24.283
2776,solved,49.07033333
2777,unsolvable,18.05133333
2778,unsolvable,61.442
2779,solved,48.47833333
2780,unsolvable,25.12433333
2781,solved,138.495
2782,solved,48.043
2783,unsolvable,41.176
2784,solved,64.121
2785,solved,65.571
2786,solved,119.2433333
2787,solved,73.27066667
2788,solved,90.92833333
2789,solved,70.745
2790,solved,134.179
2791,solved,81.67266667
2792,solved,77.64133333
2793,solved,62.09866667
2794,unsolvable,24.58466667
2795,solved,175.4433333
2796,solved,82.62166667
2797,unsolvable,28.883
2798,solved,51.209
2799,solved,50.39033333
2800,solved,92.293
2801,solved,121.4066667
2802,solved,75.98066667
2803,solved,86.658
2804,solved,106.2326667
2805,solved,91.511
2806,unsolvable,24.23133333
2807,unsolvable,35.11933333
2808,solved,48.30933333
2809,solved,105.3773333
2810,solved,61.959
2811,unsolvable,28.60966667
2812,solved,101.0363333
2813,solved,102.5636667
2814,solved,99.054
2815,solved,93.42666667
2816,solved,51.79566667
2817,solved,143.3556667
2818,unsolvable,37.67633333
2819,solved,141.9753333
2820,unsolvable,7.535
2821,solved,197.385
2822,unsolvable,16.18233333
2823,solved,139.6593333
2824,solved,98.071
2825,unsolvable,10.877
2826,solved,89.65366667
2827,unsolvable,20.96833333
2828,solved,88.10433333
2829,solved,97.90333333
2830,solved,107.3703333
2831,solved,45.71066667
2832,solved,78.23766667
2833,solved,65.80133333
2834,solved,96.11833333
2835,solved,48.00266667
2836,solved,82.65766667
2837,solved,111.269
2838,unsolvable,32.96633333
2839,solved,135.0116667
2840,solved,92.738
2841,solved,107.416
2842,solved,58.58366667
2843,solved,47.31833333
2844,solved,70.053
2845,solved,51.84633333
2846,solved,210.179
2847,unsolvable,30.85
2848,solved,64.94033333
2849,solved,138.561
2850,solved,80.01133333
2851,solved,64.89733333
2852,unsolvable,43.461
2853,solved,86.01433333
2854,solved,129.2166667
2855,unsolvable,32.58533333
2856,solved,76.34966667
2857,solved,69.65033333
2858,solved,84.705
2859,solved,72.82266667
2860,solved,44.64333333
2861,solved,70.12766667
2862,solved,92.85333333
2863,solved,105.6936667
2864,solved,92.62966667
2865,solved,30.105
2866,solved,62.308
2867,solved,72.29533333
2868,solved,81.99566667
2869,solved,122.367
2870,solved,218.234
2871,solved,123.2286667
2872,solved,78.109
2873,solved,76.21066667
2874,unsolvable,13.19833333
2875,solved,100.3403333
2876,solved,54.32466667
2877,solved,157.314
2878,solved,71.32533333
2879,solved,172.259
2880,solved,59.65533333
2881,solved,107.0413333
2882,solved,67.666
2883,solved,117.557
2884,unsolvable,21.76
2885,solved,64.68233333
2886,solved,152.1786667
2887,unsolvable,41.797
2888,solved,65.36433333
2889,solved,73.34566667
2890,unsolvable,70.89033333
2891,solved,94.614
2892,solved,91.26666667
2893,unsolvable,399.304
2894,unsolvable,46.655
2895,solved,91.97366667
2896,solved,55.27733333
2897,solved,86.61133333
2898,solved,103.028
2899,solved,88.24433333
2900,solved,108.1343333
2901,solved,288.0423333
2902,unsolvable,68.90733333
2903,solved,45.075
2904,solved,69.56766667
2905,solved,41.98633333
2906,solved,78.233
2907,solved,103.6666667
2908,solved,87.93666667
2909,solved,84.62
2910,unsolvable,45.71733333
2911,solved,76.09366667
2912,solved,77.894
2913,unsolvable,49.40366667
2914,solved,110.932
2915,solved,85.066
2916,solved,57.12066667
2917,solved,136.1933333
2918,solved,73.13366667
2919,unsolvable,64.91333333
2920,solved,58.07233333
2921,unsolvable,65.557
2922,solved,121.9403333
2923,solved,513.0323333
2924,solved,117.525
2925,solved,83.424
2926,unsolvable,40.32966667
2927,solved,70.66966667
2928,solved,123.469
2929,solved,134.515
2930,solved,80.08966667
2931,solved,57.16066667
2932,solved,80.52466667
2933,unsolvable,27.29333333
2934,solved,139.4773333
2935,solved,107.183
2936,solved,88.12433333
2937,solved,60.413
2938,unsolvable,48.87566667
2939,solved,146.9393333
2940,unsolvable,28.868
2941,solved,53.99133333
2942,solved,54.446
2943,unsolvable,15.927
2944,solved,88.731
2945,solved,68.94733333
2946,solved,71.469
2947,solved,48.06366667
2948,solved,69.62633333
2949,solved,93.28533333
2950,solved,96.49033333
2951,solved,278.7163333
2952,solved,78.475
2953,solved,150.723
2954,solved,85.49266667
2955,solved,109.6366667
2956,solved,35.43233333
2957,solved,84.973
2958,solved,86.22033333
2959,solved,78.67666667
2960,solved,117.8443333
2961,solved,90.30966667
2962,solved,64.821
2963,solved,80.802
2964,solved,66.23866667
2965,solved,95.79433333
2966,solved,67.66633333
2967,solved,57.11266667
2968,solved,126.5806667
2969,solved,62.84333333
2970,unsolvable,332.4946667
2971,solved,111.065
2972,unsolvable,40.72866667
2973,solved,77.11733333
2974,unsolvable,96.873
2975,solved,91.74566667
2976,solved,86.68533333
2977,solved,83.33066667
2978,solved,102.6056667
2979,unsolvable,33.77066667
2980,solved,85.60033333
2981,solved,108.749
2982,unsolvable,30.84466667
2983,unsolvable,19.52933333
2984,unsolvable,87.55633333
2985,solved,70.70566667
2986,solved,94.15233333
2987,solved,156.0526667
2988,solved,84.008
2989,unsolvable,43.40933333
2990,unsolvable,45.691
2991,unsolvable,53.60733333
2992,solved,65.67933333
2993,solved,104.2566667
2994,solved,191.4493333
2995,solved,70.10266667
2996,solved,98.51833333
2997,unsolvable,16
2998,solved,69.30633333
2999,solved,77.35633333
3000,solved,46.60333333
3001,solved,73.90433333
3002,solved,152.83
3003,solved,97.39233333
3004,solved,122.554
3005,solved,102.648
3006,unsolvable,34.67633333
3007,solved,113.853
3008,solved,44.20066667
3009,solved,144.8043333
3010,solved,84.44866667
3011,solved,128.858
3012,solved,78.85466667
3013,solved,104.9806667
3014,solved,107.931
3015,solved,100.522
3016,solved,144.6296667
3017,solved,102.2153333
3018,solved,53.92033333
3019,solved,63.79266667
3020,solved,166.9433333
3021,unsolvable,18.00733333
3022,solved,96.75966667
3023,solved,48.43433333
3024,solved,88.76833333
3025,solved,87.77666667
3026,solved,181.8546667
3027,solved,103.2736667
3028,solved,55.737
3029,unsolvable,38.314
3030,solved,72.39466667
3031,solved,166.0386667
3032,solved,64.549
3033,unsolvable,8.363666667
3034,solved,54.32
3035,solved,83.819
3036,solved,120.7126667
3037,unsolvable,86.02266667
3038,solved,85.05166667
3039,solved,71.814
3040,solved,56.05433333
3041,solved,74.758
3042,solved,49.58133333
3043,solved,210.8
3044,solved,115.6893333
3045,solved,119.5916667
3046,solved,49.31733333
3047,unsolvable,36.74866667
3048,solved,106.896
3049,unsolvable,153.5193333
3050,solved,85.89333333
3051,unsolvable,58.81566667
3052,solved,27.08733333
3053,solved,60.80766667
3054,unsolvable,5.626666667
3055,solved,94.63433333
3056,solved,70.558
3057,unsolvable,12.09066667
3058,solved,178.2886667
3059,solved,153.3836667
3060,solved,86.78033333
3061,solved,67.35566667
3062,unsolvable,20.06033333
3063,solved,121.9763333
3064,solved,89.99033333
3065,solved,86.025
3066,solved,80.41733333
3067,solved,140.937
3068,solved,55.40833333
3069,solved,81.793
3070,solved,83.536
3071,unsolvable,16.203
3072,unsolvable,50.00066667
3073,unsolvable,37.74933333
3074,solved,88.816
3075,solved,66.438
3076,solved,51.41266667
3077,unsolvable,26.535
3078,solved,62.63833333
3079,solved,48.57833333
3080,solved,61.61633333
3081,solved,95.19966667
3082,solved,105.1513333
3083,solved,87.17233333
3084,unsolvable,31.655
3085,solved,83.87833333
3086,solved,81.68966667
3087,solved,39.19066667
3088,solved,49.196
3089,solved,120.452
3090,solved,152.3466667
3091,solved,94.59066667
3092,solved,89.05666667
3093,unsolvable,400.0283333
3094,solved,85.764
3095,solved,442.9063333
3096,unsolvable,10.704
3097,solved,52.55766667
3098,solved,77.11033333
3099,solved,181.1433333
3100,solved,76.02933333
3101,solved,120.975
3102,solved,152.5433333
3103,unsolvable,74.73533333
3104,solved,90.68233333
3105,solved,86.49133333
3106,solved,56.266
3107,solved,60.80133333
3108,solved,102.6583333
3109,solved,89.14166667
3110,solved,86.194
3111,solved,124.504
3112,solved,115.0263333
3113,solved,50.15
3114,unsolvable,19.037
3115,unsolvable,38.278
3116,solved,185.1263333
3117,unsolvable,48.28833333
3118,unsolvable,20.05866667
3119,unsolvable,83.62033333
3120,solved,84.45366667
3121,solved,129.5236667
3122,solved,41.16333333
3123,solved,126.447
3124,unsolvable,41.01366667
3125,unsolvable,50.489
3126,solved,108.162
3127,solved,83.35133333
3128,solved,82.542
3129,solved,79.39633333
3130,solved,93.48733333
3131,solved,83.94466667
3132,unsolvable,48.64933333
3133,solved,109.8376667
3134,solved,39.22366667
3135,solved,121.653
3136,solved,154.9016667
3137,solved,45.27233333
3138,solved,49.31766667
3139,unsolvable,27.69633333
3140,solved,62.09666667
3141,solved,87.64666667
3142,solved,120.6883333
3143,solved,68.066
3144,solved,69.57166667
3145,solved,58.713
3146,unsolvable,33.711
3147,solved,71.604
3148,solved,119.277
3149,unsolvable,32.80866667
3150,solved,108.2496667
3151,solved,89.84733333
3152,solved,87.87766667
3153,solved,133.4636667
3154,unsolvable,49.00066667
3155,solved,51.625
3156,solved,93.846
3157,unsolvable,10.59066667
3158,solved,82.21366667
3159,solved,62.83333333
3160,solved,44.14033333
3161,solved,105.6403333
3162,solved,62.22733333
3163,unsolvable,14.37066667
3164,solved,48.33266667
3165,solved,192.5846667
3166,solved,42.92166667
3167,solved,110.534
3168,solved,76.606
3169,unsolvable,43.03933333
3170,unsolvable,49.28066667
3171,solved,102.127
3172,unsolvable,223.4033333
3173,solved,70.917
3174,solved,93.79266667
3175,solved,53.663
3176,solved,124.2616667
3177,solved,46.78933333
3178,unsolvable,20.00533333
3179,unsolvable,46.44233333
3180,solved,68.91466667
3181,solved,87.70633333
3182,solved,117.5723333
3183,solved,85.79866667
3184,solved,60.685
3185,solved,115.5663333
3186,solved,66.999
3187,solved,116.2283333
3188,solved,59.42466667
3189,unsolvable,38.93866667
3190,unsolvable,15.631
3191,solved,50.44033333
3192,solved,66.87433333
3193,solved,139.023
3194,solved,96.23766667
3195,solved,90.131
3196,solved,42.15066667
3197,solved,66.234
3198,solved,44.625
3199,solved,230.266
3200,unsolvable,9.443666667
3201,solved,77.358
3202,unsolvable,46.271
3203,unsolvable,41.76933333
3204,solved,66.925
3205,solved,57.311
3206,solved,287.3016667
3207,solved,94.13966667
3208,solved,175.5926667
3209,unsolvable,27.902
3210,solved,61.69066667
3211,solved,133.674
3212,solved,126.3613333
3213,solved,72.67433333
3214,solved,144.2966667
3215,solved,66.24766667
3216,solved,57.29233333
3217,solved,72.10033333
3218,solved,236.7126667
3219,unsolvable,12.883
3220,solved,97.578
3221,solved,61.25066667
3222,solved,107.2053333
3223,solved,127.6036667
3224,solved,147.6013333
3225,solved,67.768
3226,solved,83.221
3227,solved,49.325
3228,unsolvable,31.94366667
3229,solved,46.32766667
3230,unsolvable,16.28333333
3231,solved,55.539
3232,solved,114.619
3233,solved,37.51833333
3234,solved,62.106
3235,solved,181.834
3236,solved,147.6836667
3237,solved,83.76133333
3238,solved,73.05633333
3239,solved,65.05533333
3240,solved,65.78166667
3241,solved,86.69633333
3242,solved,70.91766667
3243,solved,97.21666667
3244,solved,69.269
3245,solved,41.29066667
3246,unsolvable,47.85
3247,solved,116.6926667
3248,solved,130.0376667
3249,solved,115.4266667
3250,solved,73.27666667
3251,solved,70.85066667
3252,solved,72.43966667
3253,unsolvable,90.45766667
3254,solved,180.01
3255,solved,91.90466667
3256,unsolvable,52.97133333
3257,solved,70.952
3258,unsolvable,17.689
3259,solved,88.72733333
3260,solved,83.838
3261,solved,85.26433333
3262,solved,73.64633333
3263,solved,125.5323333
3264,solved,101.7363333
3265,solved,108.12
3266,solved,91.27466667
3267,solved,72.757
3268,solved,178.052
